Date,Year,Month,Details,Income,Spending,Category,Source,Currency
01/07/2025,2025,7,Bakeology,,10.2,Meal,Citibank Joy,EUR
01/07/2025,2025,7,Brussel,,134.02,Travel,Citibank Joy,EUR
01/07/2025,2025,7,Brussel,,42.5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,30,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,37.6,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,6.5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,72.5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,22.4,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,5.4,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,12,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,4,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,4.5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,4.89,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,4.5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,6,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,55.6,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,21.2,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,3.75,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,20,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,39.4,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,5,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,22.4,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,6.3,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,4.6,Travel,Citibank William,EUR
01/07/2025,2025,7,Brussel,,59,Travel,Citibank William,EUR
01/07/2025,2025,7,Chemist,,29.94,Medicine,Citibank William,EUR
01/07/2025,2025,7,Gardener coffee,,44.8,Furniture,Citibank William,EUR
01/07/2025,2025,7,HK travel (HKD8000 to Cathy citibank),,880,Travel,Citibank Joy,EUR
01/07/2025,2025,7,Ikea,,34.5,Furniture,Citibank Joy,EUR
01/07/2025,2025,7,Meal,,35.6,Meal,Citibank William,EUR
01/07/2025,2025,7,Meal Bray,,55.5,Meal,Revolut William,EUR
01/07/2025,2025,7,POS30JUN ZURICH INSUR,,587.55,Insurance,BOI,EUR
01/07/2025,2025,7,POSC28JUN IKEA IRELAN,,29,Furniture,BOI,EUR
01/07/2025,2025,7,POSC30JUN ALDI 11 872,,21.26,Supermarket,BOI,EUR
01/07/2025,2025,7,POSC30JUN DUNNES CORN,,20.88,Supermarket,BOI,EUR
01/07/2025,2025,7,POSC30JUN DUNNES CORN,,20.67,Supermarket,BOI,EUR
01/07/2025,2025,7,POSC30JUN LIDL IRELAN,,17.14,Supermarket,BOI,EUR
01/07/2025,2025,7,Supermarket,,20.17,Supermarket,Citibank Joy,EUR
01/07/2025,2025,7,Supermarket,,0.69,Supermarket,Citibank Joy,EUR
01/07/2025,2025,7,Supermarket,,3.16,Supermarket,Citibank Joy,EUR
01/07/2025,2025,7,Supermarket,,8.51,Supermarket,Citibank Joy,EUR
01/07/2025,2025,7,Supermarket,,20.61,Supermarket,Citibank Joy,EUR
01/07/2025,2025,7,Supermarket,,5,Supermarket,Citibank William,EUR
01/07/2025,2025,7,Supermarket,,6.05,Supermarket,Citibank William,EUR
01/07/2025,2025,7,Supermarket,,30.82,Supermarket,Citibank William,EUR
01/07/2025,2025,7,Supermarket,,2.2,Supermarket,Citibank William,EUR
01/07/2025,2025,7,Supermarket,,15,Supermarket,Citibank William,EUR
01/07/2025,2025,7,Supermarket,,3.1,Supermarket,Citibank William,EUR
01/07/2025,2025,7,Tkmaxx,,8.99,Furniture,Citibank William,EUR
01/07/2025,2025,7,Tkmaxx,,28.98,Furniture,Citibank William,EUR
01/07/2025,2025,7,Tkmaxx,3,,Furniture,Citibank William,EUR
01/07/2025,2025,7,V960358415010725FA SP,140,,Child Benefit,BOI,EUR
01/07/2025,2025,7,VHI           SEPA DD,,164.8,Insurance,BOI,EUR
01/07/2025,2025,7,Wetherspoon,,21.4,Meal,Citibank Joy,EUR
02/07/2025,2025,7,01JUL Decathlon Ball,,8,Entertainment,BOI,EUR
02/07/2025,2025,7,01JUL DUBLIN AIRPORT,,3,Parking,BOI,EUR
02/07/2025,2025,7,01JUL IKEA IRE FOOD,,0.8,Furniture,BOI,EUR
02/07/2025,2025,7,02JUL PARK MAGIC MOB,,40,Toll,BOI,EUR
02/07/2025,2025,7,POS01JUL IKEA IRE FOO,,0.8,meal,BOI,EUR
02/07/2025,2025,7,POS28JUN Decathlon Ir,8,,Entertainment,BOI,EUR
02/07/2025,2025,7,POSC01JUL Decathlon B,,8,Entertainment,BOI,EUR
02/07/2025,2025,7,Sell RX580,50,,Sell products,Revolut,EUR
03/07/2025,2025,7,POS02JUL PARK MAGIC M,40,,Parking,BOI,EUR
03/07/2025,2025,7,POSC01JUL DUBLIN AIRP,,3,parking,BOI,EUR
04/07/2025,2025,7,POSC03JUL 0966 LIDL D,,2.78,Supermarket,BOI,EUR
04/07/2025,2025,7,POSC03JUL ALDI 11 872,,2.74,Supermarket,BOI,EUR
04/07/2025,2025,7,POSC03JUL DUNNES CORN,,20.76,Supermarket,BOI,EUR
04/07/2025,2025,7,POSC03JUL DUNNES CORN,,20.27,Supermarket,BOI,EUR
04/07/2025,2025,7,POSC03JUL LIDL IRELAN,,17.99,Supermarket,BOI,EUR
04/07/2025,2025,7,POSC03JUL LIDL IRELAN,,18.67,Supermarket,BOI,EUR
04/07/2025,2025,7,POSC03JUL LIDL IRELAN,,4.11,Supermarket,BOI,EUR
04/07/2025,2025,7,TEMPLE PLACE PARKI SP,114,,Rental Income,BOI,EUR
07/07/2025,2025,7,365 Online  Chuk On,1000,,Rental Income,BOI,EUR
07/07/2025,2025,7,London trip expenses,,427.58,Travel,Wise,EUR
07/07/2025,2025,7,POS06JUL PAYZONE,,10,parking,BOI,EUR
07/07/2025,2025,7,POSC06JUL TESCO STORE,,1.98,Supermarket,BOI,EUR
07/07/2025,2025,7,Vodafone Irel SEPA DD,,67.37,Mobile,BOI,EUR
08/07/2025,2025,7,POSC07JUL DUNNES CORN,,20.05,Supermarket,BOI,EUR
09/07/2025,2025,7,POSC08JUL LIDL IRELAN,,5.83,Supermarket,BOI,EUR
10/07/2025,2025,7,POS09JUL OB PGA Europ,,195,Entertainment,BOI,EUR
10/07/2025,2025,7,POSC09JUL DUNNES CORN,,20.16,Supermarket,BOI,EUR
11/07/2025,2025,7,POSC09JUL DUBLIN AIRP,,3,parking,BOI,EUR
15/07/2025,2025,7,POS14JUL PAYZONE,19.46,,parking,BOI,EUR
15/07/2025,2025,7,Vhi 0003850916PCC  SP,20,,Doctor,BOI,EUR
16/07/2025,2025,7,POS15JUL SP CLOUD PIC,,39.82,Coffee,BOI,EUR
17/07/2025,2025,7,POSC16JUL DUNNES CORN,,27.92,Supermarket,BOI,EUR
19/07/2025,2025,7,London trip expenses,,300,Travel,Wise,EUR
21/07/2025,2025,7,POSC19JUL ALDI 11 872,,2.67,Supermarket,BOI,EUR
21/07/2025,2025,7,POSC19JUL DUNNES CORN,,20.47,Supermarket,BOI,EUR
21/07/2025,2025,7,POSC19JUL LIDL IRELAN,,34.33,Supermarket,BOI,EUR
22/07/2025,2025,7,Dunnes,,20.52,Supermarket,Wise,EUR
22/07/2025,2025,7,HENRIETTA          SP,2660,,Rental Income,BOI,EUR
23/07/2025,2025,7,Txf from BOI,1000,,Transfer,Wise,EUR
30/07/2025,2025,7,POS29JUL LEAP CARD AP,,10,Transport,BOI,EUR
31/07/2025,2025,7,32 SANTRY CROSS    SP,1938,,Rental Income,BOI,EUR
31/07/2025,2025,7,36 TEMPLE PALACE   SP,1900,,Rental Income,BOI,EUR
31/07/2025,2025,7,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
31/07/2025,2025,7,POSC30JUL DUNNES CORN,,15.17,Supermarket,BOI,EUR
31/07/2025,2025,7,POSC30JUL DUNNES CORN,,29.02,Supermarket,BOI,EUR
01/08/2025,2025,8,JYSK,,20.75,Furniture,Citibank William,EUR
01/08/2025,2025,8,Meal,,40.9,Meal,Citibank William,EUR
01/08/2025,2025,8,VHI           SEPA DD,,164.8,Insurance,BOI,EUR
